trip_id,timestamp,origin_lat,origin_lon,destination_lat,destination_lon,distance_miles,surge_multiplier,fare,status,vehicle_id,pickup_distance,pickup_time_minutes,reason,nearest_pickup_distance,nearest_pickup_time,missed_revenue,datetime
TRIP_000028,609.1008944844375,37.838978206076455,-122.3784447853038,37.668639485817465,-122.4471666684916,12.357011897160444,1.0,12.885609517728355,assigned,71.0,1.39534549476605,3.348829187438521,,,,,2025-01-16 00:10:09.100894
TRIP_000029,612.2942620321942,37.80680983240572,-122.41762206874269,37.76079474279753,-122.52484506173921,6.664458435870109,1.0,8.331566748696087,assigned,32.0,0.467059441887943,1.120942660531065,,,,,2025-01-16 00:10:12.294262
TRIP_000030,617.0650596698808,37.6869107223383,-122.51167878305228,37.67420161646618,-122.39146067245831,6.6341008082462904,1.0,8.307280646597032,assigned,28.0,2.321319113150096,5.571165871560232,,,,,2025-01-16 00:10:17.065060
TRIP_000031,619.9750805097443,37.73752330064703,-122.50588702503408,37.7889886894466,-122.47486798686667,3.940048292104489,1.0,6.152038633683592,assigned,42.0,0.558339685090114,1.340015244216274,,,,,2025-01-16 00:10:19.975081
TRIP_000032,645.1116536664839,37.71254787967817,-122.53697839540968,37.73835535803121,-122.46241877627858,4.448982331871727,1.0,6.5591858654973825,assigned,63.0,3.150757592220438,7.561818221329051,,,,,2025-01-16 00:10:45.111654
TRIP_000033,649.6050462689655,37.81575619086584,-122.33962031382592,37.84251340399195,-122.4659954413406,7.142165786705675,1.0,8.71373262936454,assigned,9.0,3.700712089381218,8.881709014514923,,,,,2025-01-16 00:10:49.605046
TRIP_000034,654.9357871471507,37.85277492713454,-122.39972033874284,37.80478126475667,-122.40273622490946,3.321061682790521,1.0,5.656849346232417,assigned,2.0,1.9943701799126141,4.786488431790275,,,,,2025-01-16 00:10:54.935787
TRIP_000035,679.4970625771084,37.704395926785836,-122.3969449899671,37.82578680404196,-122.35599874156537,8.68281453354285,1.0,9.946251626834279,assigned,11.0,1.8627176299070451,4.470522311776909,,,,,2025-01-16 00:11:19.497063
TRIP_000036,690.5248358240498,37.84413784638449,-122.47844416707439,37.740890211302805,-122.54600480560963,8.033289684021327,1.0,9.426631747217062,assigned,45.0,2.29051881137596,5.497245147302304,,,,,2025-01-16 00:11:30.524836
TRIP_000037,690.5873561635113,37.68882872811952,-122.37210682419366,37.732364551900275,-122.54122591847226,9.72396538935172,1.0,10.779172311481377,assigned,0.0,3.385059479921635,8.124142751811924,,,,,2025-01-16 00:11:30.587356
TRIP_000038,705.0724608683295,37.75895116237694,-122.45147059680744,37.834315527835635,-122.38250707155998,6.427651157680874,1.0,8.142120926144699,assigned,26.0,0.317482934212273,0.7619590421094551,,,,,2025-01-16 00:11:45.072461
TRIP_000039,709.5489494669039,37.685330626748815,-122.41888744925996,37.69187318156774,-122.39776826468942,1.240406800529956,1.0,3.992325440423965,assigned,61.0,3.138844456244624,7.533226694987098,,,,,2025-01-16 00:11:49.548949
TRIP_000040,720.8417249235756,37.680218859172264,-122.37257733523283,37.726521170991354,-122.36945965945964,3.204622234918908,1.0,5.563697787935126,assigned,50.0,4.374086430127029,10.49780743230487,,,,,2025-01-16 00:12:00.841725
TRIP_000041,763.811448494401,37.70269655472429,-122.46337786838811,37.85634089589081,-122.42766117000514,10.796543515236438,1.0,11.637234812189151,assigned,39.0,0.6889786838831481,1.6535488413195552,,,,,2025-01-16 00:12:43.811448
TRIP_000042,771.7740877402775,37.77679584223853,-122.48192962585959,37.82499321888029,-122.41878548827847,4.7944110639516895,1.0,6.835528851161351,assigned,46.0,0.5282284015212321,1.267748163650957,,,,,2025-01-16 00:12:51.774088
TRIP_000043,790.9303330924243,37.73635508185996,-122.38629200659196,37.71592911817382,-122.55079240477586,9.102453622100107,1.0,10.281962897680085,assigned,98.0,1.579054910471017,3.789731785130442,,,,,2025-01-16 00:13:10.930333
TRIP_000044,799.0468610403118,37.81625076771094,-122.40947291221043,37.76880098742516,-122.45531553672087,4.125890221296898,1.0,6.300712177037519,assigned,33.0,0.5444903454701611,1.306776829128387,,,,,2025-01-16 00:13:19.046861
TRIP_000045,803.038473510419,37.75383103049282,-122.45441937762227,37.72472572355016,-122.42785713682098,2.480709404037846,1.0,4.984567523230277,assigned,13.0,0.626849522754337,1.504438854610409,,,,,2025-01-16 00:13:23.038474
TRIP_000046,824.5683033866718,37.7144327215959,-122.52417152148112,37.81552987750157,-122.50284374323614,7.083612250100248,1.0,8.666889800080199,assigned,76.0,2.38130674331179,5.715136183948296,,,,,2025-01-16 00:13:44.568303
TRIP_000047,825.0714532169171,37.71064299837203,-122.40607886776222,37.71024448109796,-122.33782715257377,3.73183265495383,1.0,5.985466123963064,assigned,56.0,0.6258484277499421,1.5020362265998621,,,,,2025-01-16 00:13:45.071453
TRIP_000048,828.2969872765159,37.82653632074537,-122.53295696085877,37.70425589202815,-122.52880138882368,8.454197519332444,1.0,9.763358015465956,assigned,68.0,2.9945317318503073,7.186876156440737,,,,,2025-01-16 00:13:48.296987
TRIP_000049,839.8236030030569,37.70347490216548,-122.3453172855903,37.79276932939642,-122.33528834764954,6.195680056495136,1.0,7.956544045196109,assigned,19.0,4.521696563110153,10.852071751464367,,,,,2025-01-16 00:13:59.823603
TRIP_000050,864.9928764261026,37.75511934246173,-122.48272355207851,37.839716978696266,-122.407237229182,7.15397728736887,1.0,8.723181829895097,assigned,12.0,0.7286676552991791,1.748802372718029,,,,,2025-01-16 00:14:24.992876
TRIP_000051,877.3685650367696,37.7263742559732,-122.42080720812913,37.77699276517132,-122.54260629877673,7.51918332613899,1.0,9.015346660911192,assigned,51.0,1.482463236904443,3.557911768570664,,,,,2025-01-16 00:14:37.368565
TRIP_000052,879.2489366321581,37.817824459534286,-122.34722820170862,37.82760830913063,-122.46921105250041,6.693658578064605,1.0,8.354926862451684,assigned,43.0,3.156924771693155,7.576619452063572,,,,,2025-01-16 00:14:39.248937
TRIP_000053,903.8937355726941,37.82749163245056,-122.49809775307786,37.83997327369686,-122.4267339130623,3.989762526386437,1.0,6.19181002110915,assigned,25.0,1.91031650160595,4.584759603854279,,,,,2025-01-16 00:15:03.893736
TRIP_000054,943.0886758442559,37.699600680185306,-122.45826543498548,37.71846677352039,-122.33479508505376,6.875757275347703,1.0,8.500605820278164,assigned,18.0,1.054060895358983,2.5297461488615602,,,,,2025-01-16 00:15:43.088676
TRIP_000055,954.334458618417,37.78126478438309,-122.50102449113908,37.69356741208522,-122.35246349020042,10.13244435445595,1.0,11.105955483564761,assigned,10.0,0.347612472536695,0.834269934088068,,,,,2025-01-16 00:15:54.334459
TRIP_000056,992.2199554013644,37.725342797687034,-122.4895837149767,37.76663105993923,-122.52654303474533,3.496056188213918,1.0,5.796844950571135,assigned,77.0,0.532145273280719,1.277148655873726,,,,,2025-01-16 00:16:32.219955
TRIP_000057,1013.433929620846,37.72017719368993,-122.46012155000122,37.81331799312305,-122.49519145363143,6.716324968554385,1.0,8.373059974843509,assigned,21.0,1.347095571665554,3.233029371997331,,,,,2025-01-16 00:16:53.433930
TRIP_000058,1021.4177139315952,37.74112317832986,-122.36098598577185,37.78458120255272,-122.49572209536356,7.950753228032327,1.0,9.360602582425862,assigned,96.0,2.257653666362161,5.418368799269187,,,,,2025-01-16 00:17:01.417714
TRIP_000059,1094.872715706615,37.73662074174597,-122.37787257040615,37.756578262868544,-122.52010029171026,7.894084349837199,1.0,9.31526747986976,assigned,37.0,2.077707528575873,4.986498068582096,,,,,2025-01-16 00:18:14.872716
TRIP_000060,1095.227998251229,37.737626134251855,-122.49910611492115,37.79831078121015,-122.35008681681899,9.158251472501048,1.0,10.326601178000839,assigned,59.0,0.8745152821084641,2.098836677060313,,,,,2025-01-16 00:18:15.227998
TRIP_000061,1106.2054753618042,37.82507075445926,-122.41010258242264,37.71485917280312,-122.37960899154264,7.797085954057295,1.0,9.237668763245836,assigned,73.0,0.8055412467903571,1.933298992296857,,,,,2025-01-16 00:18:26.205475
TRIP_000062,1124.542233740861,37.78026470233209,-122.50011703690217,37.81402185847297,-122.43684502143054,4.169291402293774,1.0,6.335433121835019,assigned,65.0,0.48975362434412506,1.1754086984259011,,,,,2025-01-16 00:18:44.542234
TRIP_000063,1182.818516075201,37.7319168322251,-122.41972297696576,37.795599675069454,-122.49294849475156,5.947926604808058,1.0,7.7583412838464465,assigned,81.0,0.7967333531924,1.9121600476617602,,,,,2025-01-16 00:19:42.818516
TRIP_000064,1201.2591638086926,37.68195315607888,-122.38576422594275,37.730041962584465,-122.50923286791179,7.5249179656832474,1.0,9.019934372546597,assigned,85.0,5.04319723430568,12.10367336233363,,,,,2025-01-16 00:20:01.259164
TRIP_000065,1202.9199960140006,37.6850082483773,-122.47356962569684,37.8389703643617,-122.45863766349066,10.67199060605988,1.0,11.537592484847904,assigned,57.0,3.651837556252718,8.764410135006525,,,,,2025-01-16 00:20:02.919996
TRIP_000066,1216.5148553416882,37.81061625563496,-122.43656122421096,37.801952234215825,-122.37530561142393,3.398050887332659,1.0,5.718440709866128,assigned,31.0,0.41620869632996005,0.9989008711919061,,,,,2025-01-16 00:20:16.514855
TRIP_000067,1220.7386949748236,37.78782467997808,-122.48933654175374,37.751191548232875,-122.49669398137394,2.563528768249146,1.0,5.050823014599318,assigned,78.0,0.6391892641387681,1.534054233933043,,,,,2025-01-16 00:20:20.738695
TRIP_000068,1241.1350459430935,37.69503244731844,-122.49926374294667,37.736556695607675,-122.49019554874413,2.912367584441399,1.0,5.32989406755312,assigned,70.0,3.87231871944979,9.293564926679496,,,,,2025-01-16 00:20:41.135046
TRIP_000069,1256.7882964280038,37.81606172672134,-122.34329832548129,37.67941269560104,-122.39132351669573,9.80209088901162,1.0,10.841672711209295,assigned,58.0,2.995381013824877,7.188914433179707,,,,,2025-01-16 00:20:56.788296
TRIP_000070,1291.0049774709444,37.73188651199542,-122.34330577090414,37.75587719740874,-122.39276359072441,3.170967813219712,1.0,5.53677425057577,assigned,66.0,3.943201673510064,9.463684016424153,,,,,2025-01-16 00:21:31.004977
TRIP_000071,1303.9503999590104,37.7392457590042,-122.44376377333121,37.77423213814608,-122.31797863044454,7.286060120782775,1.0,8.82884809662622,assigned,97.0,0.39022041920723005,0.9365290060973531,,,,,2025-01-16 00:21:43.950400
TRIP_000072,1308.320112874879,37.78722691666934,-122.33516014490222,37.83431510702461,-122.53140743916074,11.198769798354805,1.0,11.959015838683845,assigned,34.0,3.132274743169564,7.517459383606954,,,,,2025-01-16 00:21:48.320113
TRIP_000073,1322.5503137198154,37.765271255363906,-122.48910218409102,37.76249912398623,-122.350916106922,7.552440388102589,1.0,9.04195231048207,assigned,74.0,0.5314581586535571,1.275499580768537,,,,,2025-01-16 00:22:02.550314
TRIP_000074,1334.5760634412193,37.78372268906733,-122.32332804275396,37.70330610520484,-122.44419761224772,8.63277432306114,1.0,9.906219458448913,assigned,14.0,3.907210403841152,9.377304969218766,,,,,2025-01-16 00:22:14.576063
TRIP_000075,1345.341920556021,37.726239193444016,-122.50000051805988,37.729554694298336,-122.49545303943906,0.33808068154987303,1.0,3.270464545239898,assigned,62.0,2.246721544468246,5.392131706723791,,,,,2025-01-16 00:22:25.341921
TRIP_000076,1367.285645126635,37.74579291903164,-122.5200046624358,37.772062071484406,-122.54906622063618,2.4119890348504422,1.0,4.929591227880354,assigned,7.0,2.286098500128551,5.486636400308523,,,,,2025-01-16 00:22:47.285645
TRIP_000077,1405.9930249893127,37.77135970274412,-122.32121319931407,37.83098442271395,-122.4377442344183,7.581372255331171,1.0,9.065097804264937,assigned,8.0,3.715804892970115,8.917931743128277,,,,,2025-01-16 00:23:25.993025
TRIP_000078,1438.268057625797,37.712925435375354,-122.45474278988924,37.70188741818405,-122.38930452561672,3.658470479073892,1.0,5.9267763832591145,assigned,17.0,1.829315351434475,4.390356843442741,,,,,2025-01-16 00:23:58.268058
TRIP_000079,1468.4013480214933,37.714368112947774,-122.52818088700218,37.848045349216754,-122.44815449412938,10.220777384336236,1.0,11.17662190746899,assigned,27.0,4.615977947346157,11.078347073630777,,,,,2025-01-16 00:24:28.401348
TRIP_000080,1531.2045291058619,37.8332286968846,-122.42774049058643,37.7365481513783,-122.48701341530557,7.42489498730437,1.0,8.939915989843495,assigned,6.0,0.244577665877787,0.5869863981066901,,,,,2025-01-16 00:25:31.204529
TRIP_000081,1545.4297641633154,37.74227143444314,-122.39801361521694,37.78314498797773,-122.43391358241381,3.439098612744863,1.0,5.751278890195891,assigned,36.0,0.9985023951518791,2.396405748364511,,,,,2025-01-16 00:25:45.429764
TRIP_000082,1546.6935990556378,37.763163605438585,-122.43054579386856,37.77594337424195,-122.52651039542882,5.316652056944689,1.0,7.253321645555752,assigned,22.0,0.657762804916161,1.578630731798787,,,,,2025-01-16 00:25:46.693599
TRIP_000083,1617.2546394923136,37.72056924562085,-122.50366280616537,37.84405964166432,-122.456476688151,8.91546715508207,1.0,10.132373724065655,assigned,15.0,1.8970958745780901,4.553030098987418,,,,,2025-01-16 00:26:57.254639
TRIP_000084,1624.8884455558687,37.793244807445156,-122.4407150199767,37.85091700810119,-122.49214172017818,4.875421863402049,1.0,6.90033749072164,assigned,79.0,1.42573429963861,3.421762319132665,,,,,2025-01-16 00:27:04.888446
TRIP_000085,1641.2706569918464,37.70883769952263,-122.43570798670248,37.781747227531866,-122.5493955735414,7.999590495872113,1.0,9.39967239669769,assigned,13.0,1.178972788718186,2.829534692923647,,,,,2025-01-16 00:27:21.270657
TRIP_000086,1706.0415613875005,37.706925669534265,-122.35177151293908,37.830734310553694,-122.35090988128876,8.556896901034834,1.0,9.845517520827869,assigned,61.0,3.942733265223604,9.462559836536649,,,,,2025-01-16 00:28:26.041561
TRIP_000087,1760.3452737475584,37.84230169515242,-122.3643146017398,37.74502393827221,-122.41641291960717,7.300446543924917,1.0,8.840357235139933,assigned,89.0,0.796372619101508,1.9112942858436202,,,,,2025-01-16 00:29:20.345274
TRIP_000088,1768.4764381933621,37.839371139077,-122.49853809775695,37.77755464655136,-122.32474454212365,10.407115471089408,1.0,11.325692376871528,assigned,67.0,1.909686743778193,4.583248185067664,,,,,2025-01-16 00:29:28.476438
TRIP_000089,1886.0252742580444,37.77576493834371,-122.49275570473942,37.81423416994756,-122.34575176562102,8.457192097437005,1.0,9.765753677949604,assigned,1.0,0.15877282431395,0.38105477835348,,,,,2025-01-16 00:31:26.025274
TRIP_000090,1919.3755866213464,37.76100766088659,-122.40503876694211,37.85356914786952,-122.45306673286827,6.913879610531047,1.0,8.531103688424839,assigned,48.0,0.300363755895176,0.7208730141484231,,,,,2025-01-16 00:31:59.375587
TRIP_000091,1948.917172485802,37.75841989046402,-122.44445634707961,37.739709394474595,-122.40726268626375,2.409028903470303,1.0,4.927223122776242,assigned,5.0,0.7375311791416841,1.770074829940043,,,,,2025-01-16 00:32:28.917172
TRIP_000092,1960.2107081645904,37.80212820828242,-122.4675914216632,37.812904017317614,-122.35823010647239,6.017859392038011,1.0,7.814287513630409,assigned,72.0,0.43064629125463905,1.033551099011135,,,,,2025-01-16 00:32:40.210708
TRIP_000093,1979.8982289524447,37.826268862393235,-122.42237076895773,37.821386720395466,-122.41714685127917,0.44179416958350703,1.0,3.353435335666806,assigned,54.0,0.797440099695041,1.9138562392680991,,,,,2025-01-16 00:32:59.898229
TRIP_000094,1987.2365269943434,37.797287169580024,-122.52156501960675,37.71465419100609,-122.5427883688482,5.827556504784285,1.0,7.662045203827428,assigned,52.0,0.648603343093707,1.556648023424897,,,,,2025-01-16 00:33:07.236527
TRIP_000095,2044.3666076861332,37.83465050195619,-122.39241266588796,37.750208646539065,-122.32147609905454,7.004910149566027,1.0,8.60392811965282,assigned,47.0,0.597103306818422,1.433047936364213,,,,,2025-01-16 00:34:04.366608
TRIP_000096,2049.4021138812172,37.7565413230427,-122.48040812503214,37.79368495038079,-122.35229748864035,7.454424767796043,1.0,8.963539814236835,assigned,75.0,0.5307160806715441,1.273718593611706,,,,,2025-01-16 00:34:09.402114
TRIP_000097,2052.516136876966,37.840130392163445,-122.39343212597089,37.69809436033577,-122.4507998862137,10.304701122336281,1.0,11.243760897869025,assigned,2.0,0.8878554759375641,2.130853142250155,,,,,2025-01-16 00:34:12.516137
TRIP_000098,2071.685814477387,37.715297005101085,-122.43635600105792,37.83974423657601,-122.37919642550985,9.150139523279407,1.0,10.320111618623525,assigned,86.0,0.963676353089662,2.31282324741519,,,,,2025-01-16 00:34:31.685814
TRIP_000099,2102.777438687145,37.682649634750454,-122.40483186487081,37.77639181790718,-122.52850280130288,9.363413360968346,1.0,10.490730688774677,assigned,56.0,3.492701985433861,8.382484765041267,,,,,2025-01-16 00:35:02.777439
TRIP_000100,2103.7529197810627,37.83316070222658,-122.526658307849,37.77542727329405,-122.448031140284,5.861382057101287,1.0,7.68910564568103,assigned,87.0,2.497757244959035,5.994617387901686,,,,,2025-01-16 00:35:03.752920
TRIP_000101,2104.7297500292543,37.685740039238986,-122.45204000218916,37.714543960999656,-122.45853120524453,2.022119756105535,1.0,4.617695804884429,assigned,62.0,2.8907082209101462,6.9376997301843515,,,,,2025-01-16 00:35:04.729750
TRIP_000102,2129.8128256344144,37.67077729877362,-122.48260631266153,37.74422015230139,-122.55335962881618,6.382063937477729,1.0,8.105651149982183,assigned,78.0,5.610779371328932,13.465870491189436,,,,,2025-01-16 00:35:29.812826
TRIP_000103,2161.517686981515,37.729427082855715,-122.51654850824222,37.7365370526215,-122.48272993096171,1.9127008567277881,1.0,4.53016068538223,assigned,33.0,1.725665869351964,4.141598086444714,,,,,2025-01-16 00:36:01.517687
TRIP_000104,2167.289480946493,37.69144450051949,-122.35917726015491,37.72857477577257,-122.326070706544,3.140365881540196,1.0,5.512292705232157,assigned,80.0,6.094750393447623,14.627400944274296,,,,,2025-01-16 00:36:07.289481
TRIP_000105,2209.292256251801,37.809717893287974,-122.40632532588839,37.69419389822894,-122.49097462312695,9.227368044360707,1.0,10.381894435488565,assigned,4.0,0.789781560251367,1.895475744603281,,,,,2025-01-16 00:36:49.292256
TRIP_000106,2211.798099610599,37.80219900534255,-122.45046896309012,37.77400203517497,-122.35882458137736,5.371468421736656,1.0,7.297174737389326,assigned,20.0,0.46928984013724506,1.126295616329388,,,,,2025-01-16 00:36:51.798100
TRIP_000107,2245.6918933666307,37.756352930227216,-122.38875258705713,37.76813872837522,-122.5316278166868,7.848763609623386,1.0,9.27901088769871,assigned,60.0,2.62761228726492,6.306269489435808,,,,,2025-01-16 00:37:25.691893
TRIP_000108,2268.477892599736,37.69659903478232,-122.52150616682036,37.7520641486758,-122.38457856043661,8.409729410617182,1.0,9.727783528493745,assigned,77.0,3.44745787545588,8.27389890109411,,,,,2025-01-16 00:37:48.477893
TRIP_000109,2298.2469809303866,37.765918908985945,-122.53772621637398,37.70711123317252,-122.41025254646506,8.066120090457336,1.0,9.452896072365869,assigned,55.0,1.4782364915937611,3.547767579825026,,,,,2025-01-16 00:38:18.246981
TRIP_000110,2324.065819055223,37.70096767722348,-122.40208629599256,37.678745957870426,-122.38305707792888,1.855214529998235,1.0,4.484171623998589,assigned,50.0,0.600290599674084,1.440697439217802,,,,,2025-01-16 00:38:44.065819
TRIP_000111,2362.171931726411,37.7282754220122,-122.46984217728144,37.85306544585074,-122.49622688472053,8.744153991467176,1.0,9.995323193173741,assigned,63.0,2.458632255097495,5.900717412233989,,,,,2025-01-16 00:39:22.171932
TRIP_000112,2401.7967433668437,37.81933566941743,-122.46038907081198,37.68014827442687,-122.4910325127199,9.764302382380006,1.0,10.811441905904005,assigned,99.0,0.776291427532375,1.863099426077701,,,,,2025-01-16 00:40:01.796743
TRIP_000113,2411.3961582563893,37.739535372813705,-122.53146887876535,37.78816124730436,-122.41462755792978,7.214370135187291,1.0,8.771496108149833,assigned,32.0,1.513225497437321,3.631741193849571,,,,,2025-01-16 00:40:11.396158
TRIP_000114,2471.844985560932,37.81711683472121,-122.39457219735374,37.77454514339617,-122.48558137058183,5.775855375190975,1.0,7.620684300152781,assigned,38.0,0.15331144517710202,0.36794746842504505,,,,,2025-01-16 00:41:11.844986
TRIP_000115,2489.8007323100646,37.745763053791265,-122.32754944007503,37.75937601135472,-122.42897759992526,5.621816842744762,1.0,7.49745347419581,assigned,95.0,4.637446632306346,11.12987191753523,,,,,2025-01-16 00:41:29.800732
TRIP_000116,2517.497450719591,37.72859830609379,-122.33740438418238,37.748585220468144,-122.43589408509595,5.557389234183977,1.0,7.445911387347182,assigned,49.0,5.679933101230639,13.631839442953535,,,,,2025-01-16 00:41:57.497451
TRIP_000117,2567.8682908605474,37.77849553949594,-122.52039348904569,37.67729595445536,-122.47877091981931,7.354952890941245,1.0,8.883962312752995,assigned,7.0,0.40485046482658504,0.9716411155838051,,,,,2025-01-16 00:42:47.868291
TRIP_000118,2615.8413360879454,37.8450416427421,-122.4581466986027,37.84680839657942,-122.37591990996037,4.489260951163932,1.0,6.591408760931146,assigned,64.0,0.226801598628905,0.544323836709373,,,,,2025-01-16 00:43:35.841336
TRIP_000119,2628.528263376604,37.72829089292375,-122.51032886036549,37.79332143690701,-122.32678117867077,10.989877395359603,1.0,11.791901916287683,assigned,70.0,1.463808314482716,3.5131399547585183,,,,,2025-01-16 00:43:48.528263
