trip_id,timestamp,origin_lat,origin_lon,destination_lat,destination_lon,distance_miles,surge_multiplier,fare,status,vehicle_id,pickup_distance,pickup_time_minutes,reason,nearest_pickup_distance,nearest_pickup_time,missed_revenue,datetime
TRIP_000033,705.1666166414701,37.78148164641496,-122.45395023793705,37.761184154473845,-122.41126075608588,2.721565480800512,1.0,5.177252384640409,assigned,38.0,0.46185537968107704,1.1084529112345851,,,,,2025-01-16 00:11:45.166617
TRIP_000034,714.8787814517625,37.68907213948479,-122.35719159898714,37.805261818942576,-122.40746800898124,8.487233162580795,1.0,9.789786530064635,assigned,72.0,1.246691913761361,2.992060593027266,,,,,2025-01-16 00:11:54.878781
TRIP_000035,734.7683207887886,37.83849952998143,-122.48321830175257,37.69847957987111,-122.4446377938871,9.904063029580367,1.0,10.923250423664294,assigned,91.0,2.850618528668812,6.84148446880515,,,,,2025-01-16 00:12:14.768321
TRIP_000036,769.4465298334114,37.82484234363606,-122.37414007229728,37.75056586669733,-122.52016814015347,9.485111324098625,1.0,10.5880890592789,assigned,27.0,0.5664394810042981,1.359454754410315,,,,,2025-01-16 00:12:49.446530
TRIP_000037,770.4522865893733,37.800973054237225,-122.34688635017233,37.76400718433254,-122.5363512083517,10.659781762472964,1.0,11.527825409978371,assigned,45.0,2.850113129547668,6.840271510914404,,,,,2025-01-16 00:12:50.452287
TRIP_000038,778.1832702789122,37.78719311680343,-122.34906510803211,37.698945192342734,-122.34532956591217,6.102481010635161,1.0,7.881984808508129,assigned,1.0,2.092262757398711,5.021430617756908,,,,,2025-01-16 00:12:58.183270
TRIP_000039,782.9546470742667,37.71645010577653,-122.42972967981575,37.693133874984355,-122.49060577069473,3.69825891145369,1.0,5.958607129162953,assigned,63.0,0.35873655258644305,0.8609677262074641,,,,,2025-01-16 00:13:02.954647
TRIP_000040,878.3240815667336,37.82621002772743,-122.53693227462901,37.86248283962967,-122.4136919953444,7.178087198206823,1.0,8.74246975856546,assigned,25.0,1.474649398191146,3.53915855565875,,,,,2025-01-16 00:14:38.324082
TRIP_000041,884.5978402888637,37.755012109987966,-122.36924400134676,37.787195184768215,-122.54501105009003,9.856611213706799,1.0,10.88528897096544,assigned,60.0,0.38073255125029204,0.913758123000701,,,,,2025-01-16 00:14:44.597840
TRIP_000042,901.0454086352672,37.72384921780621,-122.42246306234416,37.83586213516509,-122.51858203373133,9.354077580517892,1.0,10.483262064414314,assigned,73.0,0.270352016762812,0.6488448402307481,,,,,2025-01-16 00:15:01.045409
TRIP_000043,925.9376075699629,37.76098758063585,-122.43921934214828,37.80953214626013,-122.35335422310321,5.766510422215005,1.0,7.613208337772004,assigned,54.0,0.386266330183267,0.9270391924398421,,,,,2025-01-16 00:15:25.937608
TRIP_000044,930.9878806908642,37.80591619550487,-122.4668394961968,37.80072677443035,-122.40990310796717,3.129766360721732,1.0,5.503813088577386,assigned,2.0,1.243549199353343,2.984518078448022,,,,,2025-01-16 00:15:30.987881
TRIP_000045,932.3009660662013,37.795937217989064,-122.42672126715055,37.78752642644647,-122.36066376216797,3.654324283783605,1.0,5.923459427026884,assigned,62.0,0.36902749655982603,0.8856659917435841,,,,,2025-01-16 00:15:32.300966
TRIP_000046,986.6965971265894,37.67394442576628,-122.46905820516386,37.704596517574615,-122.51441189988395,3.261987301497007,1.0,5.609589841197606,assigned,37.0,2.9987694902128372,7.197046776510809,,,,,2025-01-16 00:16:26.696597
TRIP_000047,1098.6216531645355,37.85661572595231,-122.4264761935347,37.776495372239175,-122.41591428072464,5.567290844515505,1.0,7.4538326756124045,assigned,10.0,1.482917481517017,3.559001955640841,,,,,2025-01-16 00:18:18.621653
TRIP_000048,1108.0442175190763,37.85852329780982,-122.44459518448953,37.84151025721644,-122.41267744469539,2.101562916150674,1.0,4.6812503329205395,assigned,26.0,1.9564367141497632,4.695448113959432,,,,,2025-01-16 00:18:28.044218
TRIP_000049,1124.332081150867,37.71879235393296,-122.38431539714232,37.858442964659154,-122.40341977595929,9.707891120639523,1.0,10.766312896511618,assigned,46.0,0.6649271084108711,1.595825060186092,,,,,2025-01-16 00:18:44.332081
TRIP_000050,1165.9782961341484,37.806232752988095,-122.45934688077354,37.820317849489236,-122.47011781584557,1.137312841901549,1.0,3.909850273521239,assigned,71.0,0.266010039979303,0.638424095950327,,,,,2025-01-16 00:19:25.978296
TRIP_000051,1184.1234916908213,37.740517478642985,-122.42379469426065,37.790261023606035,-122.52736671783178,6.621192518322305,1.0,8.296954014657844,assigned,66.0,0.341539634902496,0.8196951237659911,,,,,2025-01-16 00:19:44.123492
TRIP_000052,1200.4039974925834,37.85332451533002,-122.38810110019895,37.71414195874985,-122.53249679236866,12.439383096892813,1.0,12.95150647751425,assigned,7.0,0.6368675413746091,1.528482099299061,,,,,2025-01-16 00:20:00.403997
TRIP_000053,1207.781925650764,37.81914659712213,-122.3863086825306,37.72465541147185,-122.5316713931073,10.281616702996532,1.0,11.225293362397226,assigned,36.0,0.6123801851614871,1.469712444387569,,,,,2025-01-16 00:20:07.781926
TRIP_000054,1218.8358422054612,37.73125773498687,-122.37151261313275,37.812631282491616,-122.49864131600967,8.936638875483712,1.0,10.14931110038697,assigned,3.0,0.035443445574235004,0.08506426937816401,,,,,2025-01-16 00:20:18.835842
TRIP_000055,1226.07715031408,37.712205571028704,-122.38094332674858,37.78622081373574,-122.42946244387856,5.7617276059965965,1.0,7.609382084797277,assigned,17.0,1.022691807405391,2.454460337772939,,,,,2025-01-16 00:20:26.077150
TRIP_000056,1227.6110374846087,37.75960973912868,-122.46427331850342,37.7929421152249,-122.38287297002758,5.007998902254602,1.0,7.006399121803682,assigned,95.0,0.7107839140257991,1.7058813936619182,,,,,2025-01-16 00:20:27.611037
TRIP_000057,1240.2793746366613,37.77698762415368,-122.53082994278638,37.827663143075995,-122.38483929137931,8.707669331451678,1.0,9.966135465161344,assigned,59.0,1.349457544370038,3.238698106488091,,,,,2025-01-16 00:20:40.279375
TRIP_000058,1242.1058663886727,37.74698975629933,-122.5544346544678,37.829355661879916,-122.42777203957654,8.959107056184658,1.0,10.167285644947727,assigned,34.0,3.296831338554667,7.912395212531201,,,,,2025-01-16 00:20:42.105866
TRIP_000059,1254.4854422678125,37.816955556804466,-122.4536774186903,37.76881238853344,-122.4563660264132,3.330549842457542,1.0,5.664439873966033,assigned,82.0,1.38209265076556,3.3170223618373442,,,,,2025-01-16 00:20:54.485442
TRIP_000060,1301.31143956268,37.85547547947667,-122.46798695196529,37.712501730374534,-122.3821159140375,10.938032651895957,1.0,11.750426121516766,assigned,67.0,2.450356765457566,5.880856237098158,,,,,2025-01-16 00:21:41.311440
TRIP_000061,1302.068778554952,37.73770695111364,-122.40987055308685,37.71690156373132,-122.33327558983174,4.426984403772391,1.0,6.541587523017913,assigned,24.0,0.28581098044174,0.685946353060176,,,,,2025-01-16 00:21:42.068779
TRIP_000062,1322.0406142053434,37.72775009043216,-122.37898446735309,37.832033938425795,-122.4994116370579,9.758070830358431,1.0,10.806456664286745,assigned,53.0,0.5320318218034931,1.276876372328385,,,,,2025-01-16 00:22:02.040614
TRIP_000063,1326.7676436320958,37.849896385523216,-122.43856825087259,37.83114678908833,-122.35692690304764,4.640572557756982,1.0,6.712458046205585,assigned,9.0,2.676965195448784,6.424716469077081,,,,,2025-01-16 00:22:06.767644
TRIP_000064,1333.8486609035344,37.69749988677772,-122.47817909666438,37.79321724740135,-122.52914562164958,7.177761081979548,1.0,8.742208865583638,assigned,20.0,1.9659766164166401,4.718343879399936,,,,,2025-01-16 00:22:13.848661
TRIP_000065,1387.5408306987913,37.73362722064711,-122.35662311063157,37.685507337526786,-122.40848922030484,4.370631971479968,1.0,6.496505577183974,assigned,4.0,2.247045332295778,5.392908797509867,,,,,2025-01-16 00:23:07.540831
TRIP_000066,1390.453077659513,37.69830869724857,-122.51702146334584,37.70871611360567,-122.54228859992267,1.557654842640197,1.0,4.246123874112158,assigned,39.0,2.8676157279367183,6.882277747048123,,,,,2025-01-16 00:23:10.453078
TRIP_000067,1424.873482777701,37.752792029663844,-122.37668296084198,37.81843395734597,-122.47866883244158,7.1841713610757,1.0,8.747337088860561,assigned,22.0,1.574706080219803,3.779294592527529,,,,,2025-01-16 00:23:44.873483
TRIP_000068,1452.69111159805,37.68954473335137,-122.4463608051567,37.735488261526875,-122.56242591793033,7.095886770358969,1.0,8.676709416287174,assigned,84.0,2.101235966133124,5.042966318719498,,,,,2025-01-16 00:24:12.691112
TRIP_000069,1457.0855969885295,37.80511170066781,-122.51409917178867,37.724710710396764,-122.33210934002405,11.390509219746379,1.0,12.112407375797103,assigned,79.0,1.012188750211723,2.429253000508136,,,,,2025-01-16 00:24:17.085597
TRIP_000070,1480.4410470220844,37.79812799726696,-122.33274591885406,37.72386331431918,-122.5320769361314,12.040010002116462,1.0,12.63200800169317,assigned,74.0,1.483099798702292,3.559439516885502,,,,,2025-01-16 00:24:40.441047
TRIP_000071,1522.42123752249,37.85176640654643,-122.4055695841122,37.80632369691704,-122.53674795343778,7.819276863702916,1.0,9.255421490962334,assigned,44.0,2.06395684652577,4.953496431661848,,,,,2025-01-16 00:25:22.421238
TRIP_000072,1532.2449377791272,37.769817387068315,-122.32459695224092,37.808724661914425,-122.40150549631365,4.987535139210524,1.0,6.990028111368419,assigned,83.0,3.353210047710638,8.04770411450553,,,,,2025-01-16 00:25:32.244938
TRIP_000073,1561.6797215484978,37.83883395604908,-122.40346282216632,37.707495188786446,-122.48717077254143,10.164016726754927,1.0,11.131213381403942,assigned,14.0,0.9175743456818221,2.202178429636374,,,,,2025-01-16 00:26:01.679722
TRIP_000074,1571.504306002597,37.6931811716799,-122.52431331849485,37.82169693418368,-122.51144311151415,8.909886379735116,1.0,10.127909103788094,assigned,48.0,3.070532070519997,7.369276969247994,,,,,2025-01-16 00:26:11.504306
TRIP_000075,1572.2118362702702,37.82329534627551,-122.45575055526294,37.7641032118644,-122.42353511346727,4.453241529701973,1.0,6.562593223761579,assigned,71.0,0.8109076116459181,1.946178267950204,,,,,2025-01-16 00:26:12.211836
TRIP_000076,1610.0947184239105,37.77771494176178,-122.39477558878708,37.71991979681617,-122.53254005138753,8.522531214660459,1.0,9.818024971728367,assigned,86.0,1.298520936676843,3.116450248024423,,,,,2025-01-16 00:26:50.094718
TRIP_000077,1618.1236280126589,37.77559259840122,-122.52034641452691,37.8048110124672,-122.53562317537971,2.184953849003742,1.0,4.747963079202994,assigned,31.0,1.474413917603922,3.538593402249412,,,,,2025-01-16 00:26:58.123628
TRIP_000078,1625.9161067038438,37.734850999746975,-122.48107403772808,37.69930052701361,-122.4278633535107,3.807835151327263,1.0,6.046268121061811,assigned,56.0,0.686001494442672,1.646403586662414,,,,,2025-01-16 00:27:05.916107
TRIP_000079,1628.0692502518386,37.75096588966893,-122.39237709968225,37.708580718115776,-122.53492736532293,8.324488127394229,1.0,9.659590501915384,assigned,8.0,0.245173886604957,0.588417327851897,,,,,2025-01-16 00:27:08.069250
TRIP_000080,1633.6931037280406,37.74030687260275,-122.45375130960905,37.79117346834763,-122.35621017389775,6.384286374808567,1.0,8.107429099846854,assigned,18.0,1.885818171671332,4.525963612011198,,,,,2025-01-16 00:27:13.693104
TRIP_000081,1638.6198781721287,37.7057862825986,-122.53216090716529,37.722277694554464,-122.51156006714336,1.602392630445465,1.0,4.281914104356373,assigned,64.0,2.948108774412379,7.07546105858971,,,,,2025-01-16 00:27:18.619878
TRIP_000082,1687.0391460608212,37.754938839629055,-122.41260175199142,37.73233296018549,-122.51565445736568,5.844674024316249,1.0,7.675739219452999,assigned,11.0,0.29939188997640304,0.7185405359433691,,,,,2025-01-16 00:28:07.039146
TRIP_000083,1701.1765716321936,37.79040978302122,-122.45626827324637,37.82458649039101,-122.4415691846163,2.494694076992516,1.0,4.995755261594013,assigned,94.0,0.167009046857432,0.40082171245783704,,,,,2025-01-16 00:28:21.176572
TRIP_000084,1745.78113485613,37.76374643584239,-122.48395674941887,37.812992227681335,-122.45637454426326,3.722023759189433,1.0,5.9776190073515485,assigned,55.0,0.31062632993369005,0.745503191840857,,,,,2025-01-16 00:29:05.781135
TRIP_000085,1759.6592116486484,37.86439396773962,-122.44098884217632,37.77916927388322,-122.4545187283597,5.936255182580898,1.0,7.749004146064719,assigned,92.0,1.867770009249219,4.482648022198125,,,,,2025-01-16 00:29:19.659212
TRIP_000086,1769.88294268276,37.77872260232204,-122.53697050769368,37.83994962579906,-122.45496720886706,6.160788490056745,1.0,7.9286307920453964,assigned,40.0,4.196225449646736,10.070941079152165,,,,,2025-01-16 00:29:29.882943
TRIP_000087,1777.4868886519757,37.75913318755649,-122.50253489007139,37.73846129064342,-122.55385483036649,3.147455677443383,1.0,5.517964541954707,assigned,52.0,2.300693164065619,5.521663593757486,,,,,2025-01-16 00:29:37.486889
TRIP_000088,1786.7164345905696,37.83548604256736,-122.52310845835555,37.85008648612198,-122.4212624869976,5.649420167073982,1.0,7.519536133659186,assigned,58.0,4.373419779734945,10.496207471363869,,,,,2025-01-16 00:29:46.716435
TRIP_000089,1788.9113327848897,37.84673715932088,-122.48400025231791,37.715415170380425,-122.34632272687713,11.786938480033724,1.0,12.42955078402698,assigned,90.0,3.763704767438991,9.03289144185358,,,,,2025-01-16 00:29:48.911333
TRIP_000090,1805.5723244353103,37.754625295228976,-122.38900185084286,37.77526192427858,-122.41667670551051,2.078572166528615,1.0,4.662857733222893,assigned,38.0,0.660658529947691,1.585580471874459,,,,,2025-01-16 00:30:05.572324
TRIP_000091,1828.6047546031546,37.78738253379703,-122.43487612683583,37.76431427927825,-122.35878066487929,4.452170622766133,1.0,6.561736498212906,assigned,99.0,0.936349492728299,2.247238782547918,,,,,2025-01-16 00:30:28.604755
TRIP_000092,1829.1827637506783,37.679951512309906,-122.48076434679436,37.849579354757864,-122.44056096812044,11.927463767504374,1.0,12.541971014003499,assigned,63.0,1.058195130060698,2.539668312145677,,,,,2025-01-16 00:30:29.182764
TRIP_000093,1852.2501687598633,37.696644136510066,-122.36865470820315,37.76064355976435,-122.4780492707874,7.437902571271507,1.0,8.950322057017207,assigned,15.0,0.9381394031752981,2.251534567620717,,,,,2025-01-16 00:30:52.250169
TRIP_000094,1864.2621828708448,37.81587691599043,-122.52597692434583,37.70117172744484,-122.54096392058325,7.9697844424994475,1.0,9.375827553999557,assigned,21.0,5.498541462878416,13.196499510908199,,,,,2025-01-16 00:31:04.262183
TRIP_000095,1870.1442875291048,37.78393935879998,-122.38751587099458,37.830172453305885,-122.53310316604161,8.567866041960361,1.0,9.854292833568289,assigned,32.0,0.7824499120782511,1.8778797889878032,,,,,2025-01-16 00:31:10.144288
TRIP_000096,1881.398736363889,37.707070451861654,-122.35898030137265,37.813249433781394,-122.54468730517577,12.522403722628258,1.0,13.017922978102607,assigned,77.0,1.18720382906322,2.849289189751728,,,,,2025-01-16 00:31:21.398736
TRIP_000097,1882.0439240474877,37.740040683624336,-122.49668738600245,37.76861830060617,-122.47391688758195,2.334337372909776,1.0,4.867469898327821,assigned,23.0,2.582455106914709,6.197892256595303,,,,,2025-01-16 00:31:22.043924
TRIP_000098,1892.6555950517911,37.73710652999724,-122.52967022021144,37.70358340360173,-122.49439754353811,3.014350817899417,1.0,5.411480654319534,assigned,30.0,1.4151739837201651,3.396417560928398,,,,,2025-01-16 00:31:32.655595
TRIP_000099,1898.1792177034408,37.786333378969175,-122.44986843665318,37.7235459020391,-122.49604560114213,5.019705756390087,1.0,7.015764605112071,assigned,51.0,1.865330464674825,4.476793115219582,,,,,2025-01-16 00:31:38.179218
TRIP_000100,1905.7113980873864,37.83352811500981,-122.49613694063945,37.72602501094436,-122.37096325671223,10.097285498410585,1.0,11.07782839872847,assigned,13.0,4.19957138428938,10.07897132229451,,,,,2025-01-16 00:31:45.711398
TRIP_000101,1914.821899322724,37.72052490541151,-122.54907933597865,37.74645784759697,-122.51833009994176,2.4570642275045502,1.0,4.96565138200364,assigned,33.0,2.374471784085507,5.698732281805218,,,,,2025-01-16 00:31:54.821899
TRIP_000102,1951.8584583324064,37.72951849496898,-122.52332396436967,37.754294646131626,-122.42466255148764,5.657482252269769,1.0,7.525985801815816,assigned,41.0,2.459699712749445,5.903279310598667,,,,,2025-01-16 00:32:31.858458
TRIP_000103,1958.3232392899022,37.681838160718094,-122.45224410524895,37.79592151884149,-122.43383692031865,7.948549810986416,1.0,9.358839848789135,assigned,80.0,0.29806393247515,0.7153534379403611,,,,,2025-01-16 00:32:38.323239
TRIP_000104,1970.1316372877943,37.839993975935656,-122.43268258429218,37.78857764866442,-122.35002534271578,5.74412537835316,1.0,7.595300302682528,assigned,89.0,0.6157448694881841,1.477787686771642,,,,,2025-01-16 00:32:50.131637
TRIP_000105,1976.0928381865942,37.80211534424822,-122.41529521977415,37.79758110756515,-122.33902491488445,4.176891315221314,1.0,6.341513052177051,assigned,2.0,0.30970094025719,0.7432822566172571,,,,,2025-01-16 00:32:56.092838
TRIP_000106,1989.1771843141894,37.69344673837141,-122.36462730469944,37.70603372785532,-122.36935792941941,0.907571169826035,1.0,3.726056935860828,assigned,65.0,1.8006856936948181,4.321645664867564,,,,,2025-01-16 00:33:09.177184
TRIP_000107,2003.34098992811,37.754871312124884,-122.48837284908312,37.700892969531544,-122.48744142323112,3.730944248062848,1.0,5.984755398450279,assigned,0.0,0.180679109758371,0.43362986342009,,,,,2025-01-16 00:33:23.340990
TRIP_000108,2003.557073960455,37.82872732313248,-122.40707940356972,37.69211834804058,-122.45448562791135,9.790301097392765,1.0,10.832240877914213,assigned,26.0,0.9348149303536211,2.24355583284869,,,,,2025-01-16 00:33:23.557074
TRIP_000109,2007.1561534497557,37.76197268083291,-122.41038295653459,37.83757695211815,-122.39680450628424,5.277579059340209,1.0,7.222063247472167,assigned,43.0,0.223340239199131,0.536016574077914,,,,,2025-01-16 00:33:27.156153
TRIP_000110,2007.185890319593,37.814134082762536,-122.40514969278246,37.84107264900677,-122.51772321439458,6.421162777360278,1.0,8.136930221888223,assigned,16.0,1.395353471943233,3.34884833266376,,,,,2025-01-16 00:33:27.185890
TRIP_000111,2016.4868411144298,37.73480766182788,-122.43184416876514,37.73059316722536,-122.35739004762962,4.080041227700831,1.0,6.264032982160665,assigned,70.0,1.273270727046143,3.055849744910744,,,,,2025-01-16 00:33:36.486841
TRIP_000112,2025.5947882648138,37.81234600161275,-122.35814267436614,37.681697855232066,-122.40938432997174,9.453726306201418,1.0,10.562981044961134,assigned,62.0,2.201062193883571,5.28254926532057,,,,,2025-01-16 00:33:45.594788
TRIP_000113,2035.5365193951773,37.78851344294057,-122.5327235117739,37.68844448567347,-122.48285306299177,7.433781368092358,1.0,8.947025094473886,unfulfilled,,,,excessive_pickup_time,6.493245243012195,15.58378858322927,8.947025094473886,2025-01-16 00:33:55.536519
TRIP_000114,2041.9544563762104,37.7680170688205,-122.34330406589476,37.84507771720585,-122.4950282695974,9.84909037147385,1.0,10.87927229717908,assigned,47.0,0.885337621829939,2.124810292391855,,,,,2025-01-16 00:34:01.954456
TRIP_000115,2065.291724508993,37.69857272329403,-122.41353029559531,37.721112550160264,-122.46798243090858,3.36016780726004,1.0,5.688134245808033,assigned,75.0,0.448617463495721,1.076681912389732,,,,,2025-01-16 00:34:25.291725
TRIP_000116,2079.2538972427233,37.8158827084077,-122.41112385952282,37.71115939008858,-122.42001499223626,7.254010586571669,1.0,8.803208469257335,assigned,6.0,2.702345886641415,6.485630127939396,,,,,2025-01-16 00:34:39.253897
TRIP_000117,2174.658813831109,37.78255485385516,-122.3272538629872,37.744598994099924,-122.43224039776312,6.307496288175328,1.0,8.045997030540263,assigned,49.0,2.622313324413107,6.293551978591458,,,,,2025-01-16 00:36:14.658814
TRIP_000118,2176.404813393383,37.67611937626658,-122.47094098892481,37.82443160626753,-122.38189627037603,11.346632824517375,1.0,12.0773062596139,assigned,35.0,1.609643875655569,3.863145301573367,,,,,2025-01-16 00:36:16.404813
